hour,day_of_month,month,is_weekend,store_id,product_id,category,temperature,is_rainy,holiday,quantity,revenue
20,8,4,0,S03,BREAD,Bakery,30.2,0,0,3,3.33
20,8,4,0,S03,MILK,Dairy,27.2,0,0,2,3.16
20,8,4,0,S01,P021,Snacks,28.5,0,0,1,2.21
20,8,4,0,S02,P031,Toys,27.0,0,0,4,37.08
20,8,4,0,S03,P019,Dairy,35.1,0,0,3,3.51
20,8,4,0,S01,P026,Health & Beauty,25.8,0,0,1,3.88
20,8,4,0,S01,P017,Beverage,30.3,0,0,3,4.98
20,8,4,0,S02,P018,Bakery,34.8,0,0,2,7.58
20,8,4,0,S03,P017,Beverage,35.4,0,0,4,7.0
20,8,4,0,S02,P022,Snacks,32.0,0,0,2,7.5
20,8,4,0,S01,P030,Stationery,33.4,0,0,5,7.7
20,8,4,0,S02,P029,Stationery,30.7,0,0,1,6.56
20,8,4,0,S01,P022,Snacks,34.5,0,0,4,13.52
20,8,4,0,S02,P020,Dairy,31.2,0,0,4,20.04
20,8,4,0,S03,MILK,Dairy,30.2,0,0,3,5.46
20,8,4,0,S03,P006,Clothing,28.6,0,0,3,92.49
20,8,4,0,S02,P019,Dairy,34.7,0,0,5,6.2
20,8,4,0,S03,P025,Health & Beauty,25.9,0,0,1,7.85
20,8,4,0,S01,BREAD,Bakery,28.1,0,0,5,6.2
20,8,4,0,S03,MILK,Dairy,32.8,0,0,4,7.32
20,8,4,0,S03,P018,Bakery,32.2,0,0,5,17.5
20,8,4,0,S01,P019,Dairy,30.9,0,0,4,4.64
20,8,4,0,S01,P030,Stationery,33.2,0,0,5,7.15
20,8,4,0,S03,P023,Snacks,32.5,0,0,5,11.85
20,8,4,0,S02,P017,Beverage,35.9,0,0,2,3.22
20,8,4,0,S03,P019,Dairy,27.7,0,0,1,1.33
20,8,4,0,S02,MILK,Dairy,30.0,0,0,4,6.08
20,8,4,0,S01,P023,Snacks,35.4,0,0,3,7.95
20,8,4,0,S01,COKE,Beverage,30.8,0,0,5,8.2
20,8,4,0,S03,P023,Snacks,33.1,0,0,2,4.26
20,8,4,0,S03,P026,Health & Beauty,35.7,0,0,3,12.3
20,8,4,0,S01,P025,Health & Beauty,32.9,0,0,5,46.5
20,8,4,0,S02,P030,Stationery,29.9,0,0,2,3.22
20,8,4,0,S01,COKE,Beverage,31.7,0,0,1,1.61
20,8,4,0,S03,P021,Snacks,32.7,0,0,2,4.46
20,8,4,0,S02,P031,Toys,33.4,0,0,2,17.46
20,8,4,0,S02,PEPSI,Beverage,27.0,0,0,2,2.98
20,8,4,0,S01,P022,Snacks,30.3,0,0,5,18.8
20,8,4,0,S02,P019,Dairy,26.8,0,0,2,2.8
20,8,4,0,S01,P018,Bakery,31.9,0,0,1,3.45
20,8,4,0,S01,BREAD,Bakery,28.7,0,0,2,2.62
20,8,4,0,S03,BREAD,Bakery,35.0,0,0,3,3.84
20,8,4,0,S03,P021,Snacks,28.2,0,0,1,2.16
20,8,4,0,S03,P026,Health & Beauty,29.4,0,0,3,10.32
20,8,4,0,S01,BREAD,Bakery,29.6,0,0,5,5.75
20,8,4,0,S01,P018,Bakery,33.4,0,0,3,10.35
20,8,4,0,S03,PEPSI,Beverage,31.3,0,0,3,4.56
20,8,4,0,S01,P020,Dairy,34.8,0,0,2,10.42
20,8,4,0,S03,MILK,Dairy,28.2,0,0,5,7.6
20,8,4,0,S02,BREAD,Bakery,35.2,0,0,4,5.08
20,8,4,0,S01,PEPSI,Beverage,25.8,0,0,1,1.43
20,8,4,0,S01,P016,Beverage,33.9,0,0,2,4.86
20,8,4,0,S01,P016,Beverage,33.9,0,0,1,2.32
20,8,4,0,S02,P017,Beverage,28.4,0,0,1,1.83
20,8,4,0,S02,PEPSI,Beverage,29.6,0,0,5,7.6
20,8,4,0,S03,BREAD,Bakery,29.4,0,0,2,2.4
20,8,4,0,S01,P016,Beverage,31.1,0,0,4,9.36
20,8,4,0,S03,P021,Snacks,30.1,0,0,1,2.01
20,8,4,0,S03,P030,Stationery,25.7,0,0,1,1.67
20,8,4,0,S01,COKE,Beverage,34.0,0,0,5,8.35
20,8,4,0,S02,P017,Beverage,34.6,0,0,1,1.76
20,8,4,0,S03,P019,Dairy,29.0,0,0,5,5.95
20,8,4,0,S02,COKE,Beverage,35.1,0,0,1,1.57
20,8,4,0,S02,P018,Bakery,35.9,0,0,4,14.48
20,8,4,0,S02,P023,Snacks,32.2,0,0,3,7.95
20,8,4,0,S02,COKE,Beverage,27.7,0,0,4,5.96
20,8,4,0,S01,P016,Beverage,27.1,0,0,2,5.12
20,8,4,0,S01,P019,Dairy,26.3,0,0,1,1.12
20,8,4,0,S02,PEPSI,Beverage,30.6,0,0,5,6.55
20,8,4,0,S02,P030,Stationery,30.9,0,0,3,4.59
20,8,4,0,S03,P017,Beverage,34.6,0,0,2,3.94
20,8,4,0,S02,P019,Dairy,28.4,0,0,3,3.72
20,8,4,0,S01,P019,Dairy,26.7,0,0,4,5.56
20,8,4,0,S01,P023,Snacks,33.4,0,0,3,6.69
20,8,4,0,S01,P022,Snacks,30.4,0,0,3,10.74
20,8,4,0,S02,BREAD,Bakery,29.6,0,0,4,4.84
20,8,4,0,S01,MILK,Dairy,32.6,0,0,4,7.2
20,8,4,0,S02,P029,Stationery,25.4,0,0,4,25.68
20,8,4,0,S02,PEPSI,Beverage,28.5,0,0,1,1.48
20,8,4,0,S02,P017,Beverage,29.2,0,0,4,7.52
20,8,4,0,S01,P021,Snacks,29.1,0,0,1,2.29
20,8,4,0,S03,P019,Dairy,29.1,0,0,3,3.57
20,8,4,0,S01,P030,Stationery,33.3,0,0,5,7.0
20,8,4,0,S02,P016,Beverage,32.9,0,0,3,8.31
20,8,4,0,S02,P017,Beverage,28.3,0,0,2,3.98
20,8,4,0,S03,P023,Snacks,26.3,0,0,3,6.33
20,8,4,0,S01,P016,Beverage,27.4,0,0,5,13.35
20,8,4,0,S03,P021,Snacks,35.4,0,0,1,1.91
20,8,4,0,S02,MILK,Dairy,25.3,0,0,2,3.14
20,8,4,0,S03,P023,Snacks,31.8,0,0,4,10.16
20,8,4,0,S03,P019,Dairy,34.5,0,0,4,4.6
20,8,4,0,S02,COKE,Beverage,34.8,0,0,5,8.5
20,8,4,0,S01,BREAD,Bakery,29.7,0,0,4,4.24
20,8,4,0,S01,MILK,Dairy,33.9,0,0,5,8.7
20,8,4,0,S03,P023,Snacks,34.2,0,0,1,2.18
20,8,4,0,S02,P030,Stationery,35.2,0,0,3,4.68
20,8,4,0,S02,P021,Snacks,29.8,0,0,1,2.05
20,8,4,0,S03,P018,Bakery,29.8,0,0,3,10.86
20,8,4,0,S03,P018,Bakery,28.3,0,0,5,17.25
20,8,4,0,S03,P017,Beverage,30.4,0,0,1,1.92
20,8,4,0,S03,BREAD,Bakery,25.3,0,0,2,2.58
20,8,4,0,S02,P017,Beverage,28.4,0,0,2,3.56
20,8,4,0,S03,BREAD,Bakery,32.5,0,0,3,3.54
20,8,4,0,S02,COKE,Beverage,33.2,0,0,5,7.2
20,8,4,0,S01,P017,Beverage,35.1,0,0,2,3.54
20,8,4,0,S03,BREAD,Bakery,28.7,0,0,3,3.54
20,8,4,0,S01,P026,Health & Beauty,25.9,0,0,2,8.08
20,8,4,0,S02,P025,Health & Beauty,33.1,0,0,3,23.37
20,8,4,0,S02,MILK,Dairy,27.4,0,0,4,6.12
20,8,4,0,S02,P026,Health & Beauty,29.2,0,0,5,19.65
20,8,4,0,S01,P029,Stationery,30.3,0,0,2,11.3
20,8,4,0,S01,P018,Bakery,28.2,0,0,5,18.95
20,8,4,0,S02,P016,Beverage,26.1,0,0,1,2.29
20,8,4,0,S01,P016,Beverage,33.7,0,0,2,5.68
20,8,4,0,S01,P017,Beverage,28.2,0,0,5,9.3
20,8,4,0,S01,P019,Dairy,28.1,0,0,1,1.14
20,8,4,0,S01,PEPSI,Beverage,26.8,0,0,3,4.14
20,8,4,0,S02,P028,Sports,33.7,0,0,4,53.8
20,8,4,0,S03,MILK,Dairy,33.1,0,0,5,8.5
20,8,4,0,S01,MILK,Dairy,27.2,0,0,5,7.45
20,8,4,0,S01,P016,Beverage,33.7,0,0,2,4.58
20,8,4,0,S03,P026,Health & Beauty,28.5,0,0,1,3.59
20,8,4,0,S01,P023,Snacks,25.9,0,0,4,9.24
20,8,4,0,S01,COKE,Beverage,30.3,0,0,1,1.39
20,8,4,0,S01,P020,Dairy,35.0,0,0,1,4.68
20,8,4,0,S02,P021,Snacks,29.7,0,0,2,4.52
20,8,4,0,S03,P017,Beverage,35.2,0,0,3,5.16
20,8,4,0,S01,P022,Snacks,30.0,0,0,2,7.54
20,8,4,0,S01,P020,Dairy,29.6,0,0,2,10.44
20,8,4,0,S01,BREAD,Bakery,34.4,0,0,4,4.28
20,8,4,0,S01,P017,Beverage,29.5,0,0,4,7.88
20,8,4,0,S01,MILK,Dairy,30.5,0,0,5,7.7
20,8,4,0,S03,MILK,Dairy,31.9,0,0,1,1.68
20,8,4,0,S02,P019,Dairy,28.5,0,0,5,6.4
20,8,4,0,S01,P030,Stationery,27.9,0,0,2,2.7
20,8,4,0,S03,P023,Snacks,31.7,0,0,3,6.72
20,8,4,0,S03,MILK,Dairy,33.2,0,0,4,6.24
20,8,4,0,S03,P023,Snacks,30.1,0,0,1,2.33
20,8,4,0,S03,P016,Beverage,31.4,0,0,3,8.22
20,8,4,0,S02,P021,Snacks,25.8,0,0,4,8.36
20,8,4,0,S03,BREAD,Bakery,28.6,0,0,4,4.52
20,8,4,0,S02,P030,Stationery,31.3,0,0,3,4.92
20,8,4,0,S02,P021,Snacks,30.8,0,0,1,1.85
20,8,4,0,S01,P030,Stationery,29.1,0,0,4,5.6
20,8,4,0,S01,MILK,Dairy,29.0,0,0,3,4.89
20,8,4,0,S01,P019,Dairy,33.0,0,0,4,5.16
20,8,4,0,S01,COKE,Beverage,32.9,0,0,3,4.41
20,8,4,0,S02,P023,Snacks,28.3,0,0,1,2.2
20,8,4,0,S01,P018,Bakery,30.4,0,0,2,6.44
20,8,4,0,S02,P021,Snacks,30.0,0,0,3,6.57
20,8,4,0,S02,P025,Health & Beauty,35.1,0,0,5,38.85
20,8,4,0,S01,P021,Snacks,35.8,0,0,4,7.36
20,8,4,0,S03,P021,Snacks,30.2,0,0,5,10.1
20,8,4,0,S03,P025,Health & Beauty,29.9,0,0,5,39.25
20,8,4,0,S01,P030,Stationery,34.2,0,0,4,5.48
20,8,4,0,S03,P018,Bakery,34.1,0,0,4,14.84
20,8,4,0,S02,P023,Snacks,30.2,0,0,5,10.9
20,8,4,0,S01,P023,Snacks,32.1,0,0,2,4.4
20,8,4,0,S03,BREAD,Bakery,29.5,0,0,5,6.0
20,8,4,0,S03,P031,Toys,30.3,0,0,5,40.75
20,8,4,0,S03,P025,Health & Beauty,26.9,0,0,3,22.08
20,8,4,0,S01,P030,Stationery,27.9,0,0,2,2.78
20,8,4,0,S01,COKE,Beverage,32.8,0,0,2,3.42
20,8,4,0,S03,COKE,Beverage,25.8,0,0,3,4.8
20,8,4,0,S03,P028,Sports,34.8,0,0,1,14.12
20,8,4,0,S03,P006,Clothing,26.1,0,0,4,112.4
20,8,4,0,S02,PEPSI,Beverage,29.5,0,0,3,4.08
20,8,4,0,S02,P010,Home,27.6,0,0,2,109.94
20,8,4,0,S02,P021,Snacks,28.8,0,0,1,2.02
20,8,4,0,S03,P026,Health & Beauty,27.1,0,0,2,7.72
20,8,4,0,S02,P025,Health & Beauty,33.7,0,0,4,29.32
20,8,4,0,S01,COKE,Beverage,26.4,0,0,1,1.6
20,8,4,0,S02,COKE,Beverage,32.6,0,0,5,7.25
20,8,4,0,S03,BREAD,Bakery,34.3,0,0,2,2.42
20,8,4,0,S01,P019,Dairy,35.9,0,0,5,6.45
20,8,4,0,S02,P030,Stationery,29.2,0,0,1,1.49
20,8,4,0,S02,P026,Health & Beauty,34.3,0,0,2,7.08
20,8,4,0,S03,P018,Bakery,30.5,0,0,2,6.62
20,8,4,0,S02,COKE,Beverage,27.7,0,0,5,8.2
20,8,4,0,S01,P019,Dairy,35.5,0,0,5,6.4
20,8,4,0,S02,P021,Snacks,28.4,0,0,1,2.13
20,8,4,0,S03,P023,Snacks,27.9,0,0,5,11.4
20,8,4,0,S02,PEPSI,Beverage,25.2,0,0,5,6.8
20,8,4,0,S03,P021,Snacks,26.1,0,0,5,10.75
20,8,4,0,S01,P023,Snacks,28.1,0,0,3,7.62
20,8,4,0,S02,MILK,Dairy,32.3,0,0,5,7.75
20,8,4,0,S01,PEPSI,Beverage,25.2,0,0,4,5.28
20,8,4,0,S01,MILK,Dairy,28.4,0,0,1,1.83
20,8,4,0,S02,P017,Beverage,34.5,0,0,1,1.75
20,8,4,0,S02,P021,Snacks,26.3,0,0,5,10.6
20,8,4,0,S03,P030,Stationery,25.9,0,0,4,5.4
20,8,4,0,S01,P023,Snacks,34.7,0,0,5,13.2
20,8,4,0,S02,P016,Beverage,28.2,0,0,5,14.05
20,8,4,0,S01,BREAD,Bakery,29.4,0,0,3,3.3
20,8,4,0,S01,P020,Dairy,28.7,0,0,3,15.42
20,8,4,0,S01,P027,Sports,25.7,0,0,3,81.48
20,8,4,0,S03,MILK,Dairy,29.5,0,0,4,7.28
20,8,4,0,S03,P030,Stationery,27.4,0,0,3,4.35
20,8,4,0,S01,P009,Home,25.9,0,0,5,373.7
20,8,4,0,S01,P017,Beverage,28.6,0,0,5,10.15
20,8,4,0,S01,BREAD,Bakery,31.8,0,0,2,2.62
20,8,4,0,S02,P026,Health & Beauty,30.7,0,0,1,3.88
20,8,4,0,S01,BREAD,Bakery,25.1,0,0,1,1.29
20,8,4,0,S03,P019,Dairy,33.9,0,0,3,4.2
20,8,4,0,S01,P020,Dairy,26.5,0,0,3,15.18
20,8,4,0,S03,P026,Health & Beauty,27.7,0,0,5,16.85
20,8,4,0,S03,P017,Beverage,32.5,0,0,1,2.0
20,8,4,0,S01,BREAD,Bakery,29.0,0,0,1,1.2
20,8,4,0,S02,P027,Sports,30.5,0,0,3,77.88
20,8,4,0,S02,P017,Beverage,25.7,0,0,3,5.97
20,8,4,0,S01,P026,Health & Beauty,33.2,0,0,3,12.15
20,8,4,0,S01,P016,Beverage,28.2,0,0,3,7.5
20,8,4,0,S02,P018,Bakery,28.0,0,0,2,7.4
20,8,4,0,S03,PEPSI,Beverage,33.6,0,0,4,5.6
20,8,4,0,S01,P031,Toys,33.2,0,0,1,8.74
20,8,4,0,S01,BREAD,Bakery,28.1,0,0,3,3.54
20,8,4,0,S03,P017,Beverage,25.4,0,0,2,3.44
20,8,4,0,S03,BREAD,Bakery,25.4,0,0,5,6.0
20,8,4,0,S01,P031,Toys,29.1,0,0,2,16.8
20,8,4,0,S01,BREAD,Bakery,27.8,0,0,1,1.04
20,8,4,0,S02,P017,Beverage,26.3,0,0,4,7.76
20,8,4,0,S03,P019,Dairy,33.6,0,0,3,3.36
20,8,4,0,S01,P021,Snacks,27.1,0,0,2,3.88
20,8,4,0,S03,P023,Snacks,33.4,0,0,3,6.75
20,8,4,0,S02,PEPSI,Beverage,33.3,0,0,2,2.8
20,8,4,0,S03,PEPSI,Beverage,26.3,0,0,5,7.3
20,8,4,0,S02,P016,Beverage,25.2,0,0,4,10.24
20,8,4,0,S03,P017,Beverage,28.5,0,0,3,5.01
20,8,4,0,S01,P022,Snacks,35.9,0,0,1,3.18
20,8,4,0,S02,P022,Snacks,30.9,0,0,5,20.15
20,8,4,0,S03,P023,Snacks,29.2,0,0,2,4.86
20,8,4,0,S03,P030,Stationery,27.6,0,0,2,3.14
20,8,4,0,S02,P021,Snacks,27.8,0,0,5,11.25
20,8,4,0,S01,P020,Dairy,29.6,0,0,1,4.62
20,8,4,0,S02,P029,Stationery,35.7,0,0,2,13.42
20,8,4,0,S01,P026,Health & Beauty,35.4,0,0,2,7.16
20,8,4,0,S03,P028,Sports,25.6,0,0,5,81.0
20,8,4,0,S02,COKE,Beverage,31.8,0,0,1,1.51
20,8,4,0,S02,P018,Bakery,25.3,0,0,5,16.1
20,8,4,0,S01,COKE,Beverage,29.6,0,0,2,3.4
20,8,4,0,S02,P030,Stationery,32.1,0,0,4,6.48
20,8,4,0,S03,P018,Bakery,34.7,0,0,1,3.18
20,8,4,0,S02,P016,Beverage,32.4,0,0,2,4.76
20,8,4,0,S02,BREAD,Bakery,30.1,0,0,1,1.14
20,8,4,0,S03,P018,Bakery,31.7,0,0,2,6.3
20,8,4,0,S02,MILK,Dairy,31.5,0,0,4,6.24
20,8,4,0,S01,P021,Snacks,30.7,0,0,2,4.5
20,8,4,0,S01,P017,Beverage,29.9,0,0,2,3.58
20,8,4,0,S03,PEPSI,Beverage,27.1,0,0,2,2.54
20,8,4,0,S03,BREAD,Bakery,33.0,0,0,2,2.1
20,8,4,0,S02,P019,Dairy,33.9,0,0,2,2.42
20,8,4,0,S03,P018,Bakery,32.1,0,0,1,3.49
20,8,4,0,S02,P017,Beverage,31.4,0,0,4,7.12
20,8,4,0,S01,BREAD,Bakery,28.9,0,0,4,5.08
20,8,4,0,S03,P019,Dairy,29.8,0,0,1,1.13
20,8,4,0,S03,PEPSI,Beverage,34.3,0,0,2,3.18
20,8,4,0,S02,P016,Beverage,28.8,0,0,5,13.75
20,8,4,0,S03,BREAD,Bakery,25.1,0,0,4,5.04
20,8,4,0,S02,P019,Dairy,34.8,0,0,3,3.75
20,8,4,0,S02,P031,Toys,28.5,0,0,3,28.89
20,8,4,0,S02,P019,Dairy,26.3,0,0,1,1.37
20,8,4,0,S01,P019,Dairy,26.3,0,0,5,7.0
20,8,4,0,S03,P017,Beverage,34.3,0,0,1,1.88
20,8,4,0,S02,P023,Snacks,35.2,0,0,3,7.2
20,8,4,0,S03,P016,Beverage,34.5,0,0,4,9.32
20,8,4,0,S01,P018,Bakery,35.1,0,0,2,7.7
20,8,4,0,S03,P017,Beverage,28.7,0,0,3,5.07
20,8,4,0,S01,P016,Beverage,26.8,0,0,2,4.94
20,8,4,0,S01,BREAD,Bakery,29.8,0,0,2,2.2
20,8,4,0,S01,P018,Bakery,35.6,0,0,4,15.64
20,8,4,0,S02,P026,Health & Beauty,31.9,0,0,3,12.12
20,8,4,0,S01,P020,Dairy,33.0,0,0,4,21.76
20,8,4,0,S01,MILK,Dairy,33.0,0,0,4,6.76
20,8,4,0,S02,P030,Stationery,35.5,0,0,3,4.14
20,8,4,0,S01,P016,Beverage,27.5,0,0,2,4.78
20,8,4,0,S01,MILK,Dairy,35.7,0,0,4,6.76
20,8,4,0,S02,PEPSI,Beverage,31.1,0,0,3,4.14
20,8,4,0,S03,PEPSI,Beverage,26.6,0,0,1,1.36
20,8,4,0,S01,COKE,Beverage,35.4,0,0,5,7.45
20,8,4,0,S03,P020,Dairy,27.3,0,0,4,20.6
20,8,4,0,S03,BREAD,Bakery,30.9,0,0,5,5.75
20,8,4,0,S02,P026,Health & Beauty,28.0,0,0,4,15.52
20,8,4,0,S01,BREAD,Bakery,31.3,0,0,3,3.42
20,8,4,0,S02,P026,Health & Beauty,32.9,0,0,2,7.66
20,8,4,0,S01,P026,Health & Beauty,30.2,0,0,5,17.65
20,8,4,0,S03,P017,Beverage,34.4,0,0,2,3.32
20,8,4,0,S01,P019,Dairy,33.3,0,0,5,6.85
20,8,4,0,S03,P020,Dairy,33.2,0,0,2,9.84
20,8,4,0,S03,P030,Stationery,35.8,0,0,1,1.65
20,8,4,0,S03,P024,Health & Beauty,26.8,0,0,1,13.31
20,8,4,0,S02,P022,Snacks,30.5,0,0,5,18.4
20,8,4,0,S01,P021,Snacks,35.1,0,0,4,7.44
20,8,4,0,S03,P019,Dairy,32.0,0,0,1,1.3
20,8,4,0,S01,P006,Clothing,30.3,0,0,4,112.8
20,8,4,0,S02,P017,Beverage,32.7,0,0,1,1.99
20,8,4,0,S01,P021,Snacks,29.0,0,0,4,8.32
20,8,4,0,S01,MILK,Dairy,25.4,0,0,1,1.68
20,8,4,0,S03,BREAD,Bakery,35.7,0,0,2,2.38
20,8,4,0,S03,P027,Sports,29.6,0,0,5,123.35
20,8,4,0,S01,P030,Stationery,33.0,0,0,4,6.4
20,8,4,0,S03,BREAD,Bakery,29.0,0,0,1,1.32
20,8,4,0,S03,P029,Stationery,34.5,0,0,4,22.48
20,8,4,0,S01,P008,Clothing,30.6,0,0,3,279.18
20,8,4,0,S03,P018,Bakery,33.6,0,0,2,6.92
20,8,4,0,S01,P026,Health & Beauty,29.7,0,0,5,18.95
20,8,4,0,S03,P016,Beverage,32.1,0,0,4,11.32
20,8,4,0,S03,P016,Beverage,28.0,0,0,4,11.16
20,8,4,0,S02,P023,Snacks,29.5,0,0,4,9.12
20,8,4,0,S01,MILK,Dairy,30.4,0,0,5,9.2
20,8,4,0,S03,P016,Beverage,30.5,0,0,1,2.87
20,8,4,0,S01,PEPSI,Beverage,35.3,0,0,5,7.55
20,8,4,0,S01,P022,Snacks,31.5,0,0,1,3.18
20,8,4,0,S01,P016,Beverage,32.0,0,0,2,4.94
20,8,4,0,S02,P028,Sports,28.0,0,0,2,33.06
20,8,4,0,S01,P021,Snacks,30.0,0,0,2,4.18
20,8,4,0,S01,BREAD,Bakery,27.1,0,0,4,5.24
20,8,4,0,S01,P016,Beverage,33.2,0,0,3,7.23
20,8,4,0,S01,P031,Toys,25.8,0,0,3,25.59
20,8,4,0,S03,P026,Health & Beauty,32.9,0,0,3,10.92
20,8,4,0,S03,P016,Beverage,30.6,0,0,3,8.13
20,8,4,0,S02,P021,Snacks,26.4,0,0,2,3.94
20,8,4,0,S01,P016,Beverage,32.7,0,0,1,2.79
20,8,4,0,S03,P030,Stationery,30.2,0,0,2,2.84
20,8,4,0,S02,MILK,Dairy,34.1,0,0,5,8.85
20,8,4,0,S01,P021,Snacks,33.3,0,0,4,8.0
20,8,4,0,S02,P025,Health & Beauty,32.0,0,0,2,18.54
20,8,4,0,S03,BREAD,Bakery,26.4,0,0,5,5.45
20,8,4,0,S01,PEPSI,Beverage,27.8,0,0,2,2.58
20,8,4,0,S01,P016,Beverage,27.0,0,0,2,5.26
20,8,4,0,S01,BREAD,Bakery,26.4,0,0,3,3.84
20,8,4,0,S03,P023,Snacks,27.8,0,0,1,2.4
20,8,4,0,S01,BREAD,Bakery,27.7,0,0,5,6.3
20,8,4,0,S02,P029,Stationery,35.1,0,0,4,27.16
20,8,4,0,S03,P027,Sports,28.0,0,0,3,73.38
20,8,4,0,S01,P019,Dairy,26.0,0,0,4,5.24
20,8,4,0,S03,BREAD,Bakery,31.7,0,0,4,4.68
20,8,4,0,S03,P029,Stationery,34.4,0,0,3,18.54
20,8,4,0,S01,MILK,Dairy,29.8,0,0,2,3.56
20,8,4,0,S01,P007,Clothing,28.6,0,0,1,69.08
20,8,4,0,S02,BREAD,Bakery,26.7,0,0,2,2.22
20,8,4,0,S02,P019,Dairy,27.2,0,0,4,5.48
20,8,4,0,S03,P019,Dairy,30.8,0,0,3,3.39
20,8,4,0,S03,MILK,Dairy,26.9,0,0,5,7.6
20,8,4,0,S02,P019,Dairy,27.2,0,0,3,3.3
20,8,4,0,S03,P026,Health & Beauty,30.9,0,0,5,17.55
20,8,4,0,S02,MILK,Dairy,30.4,0,0,5,7.9
20,8,4,0,S01,P016,Beverage,29.4,0,0,4,10.8
20,8,4,0,S01,MILK,Dairy,30.1,0,0,1,1.63
20,8,4,0,S02,P021,Snacks,29.1,0,0,3,5.55
20,8,4,0,S01,P021,Snacks,28.5,0,0,3,6.0
20,8,4,0,S01,P021,Snacks,31.0,0,0,2,4.52
20,8,4,0,S02,P026,Health & Beauty,25.8,0,0,4,13.76
20,8,4,0,S01,PEPSI,Beverage,29.3,0,0,2,2.88
20,8,4,0,S01,P022,Snacks,28.6,0,0,3,11.13
20,8,4,0,S03,BREAD,Bakery,25.4,0,0,2,2.64
20,8,4,0,S01,P025,Health & Beauty,29.1,0,0,5,42.5
20,8,4,0,S02,MILK,Dairy,32.3,0,0,1,1.5
20,8,4,0,S01,PEPSI,Beverage,32.6,0,0,2,3.06
20,8,4,0,S03,P030,Stationery,33.2,0,0,3,4.44
20,8,4,0,S02,P030,Stationery,29.8,0,0,2,3.36
20,8,4,0,S03,P023,Snacks,28.5,0,0,3,7.11
20,8,4,0,S02,P018,Bakery,30.8,0,0,3,10.71
20,8,4,0,S01,P017,Beverage,25.5,0,0,3,5.97
20,8,4,0,S03,P022,Snacks,26.5,0,0,1,3.49
20,8,4,0,S01,BREAD,Bakery,25.4,0,0,1,1.27
20,8,4,0,S01,P019,Dairy,25.8,0,0,1,1.1
20,8,4,0,S02,P023,Snacks,34.8,0,0,1,2.63
20,8,4,0,S01,P020,Dairy,28.9,0,0,1,4.96
20,8,4,0,S01,P023,Snacks,26.5,0,0,3,6.39
20,8,4,0,S02,P030,Stationery,34.3,0,0,4,6.28
20,8,4,0,S03,P030,Stationery,33.7,0,0,3,4.08
20,8,4,0,S02,PEPSI,Beverage,28.4,0,0,5,7.7
20,8,4,0,S01,BREAD,Bakery,35.8,0,0,4,5.12
20,8,4,0,S01,P019,Dairy,27.9,0,0,1,1.22
20,8,4,0,S02,PEPSI,Beverage,28.3,0,0,5,7.9
20,8,4,0,S02,P029,Stationery,34.3,0,0,5,33.6
20,8,4,0,S02,P023,Snacks,28.8,0,0,3,7.86
20,8,4,0,S01,P015,Electronics,29.1,0,0,5,380.85
20,8,4,0,S02,P019,Dairy,35.9,0,0,4,5.6
20,8,4,0,S01,P019,Dairy,27.0,0,0,5,6.55
20,8,4,0,S01,P022,Snacks,30.3,0,0,1,3.46
20,8,4,0,S03,P016,Beverage,33.3,0,0,4,11.48
20,8,4,0,S02,P029,Stationery,35.4,0,0,1,6.11
20,8,4,0,S01,BREAD,Bakery,32.2,0,0,1,1.08
20,8,4,0,S01,P019,Dairy,35.5,0,0,5,5.75
20,8,4,0,S01,P019,Dairy,27.0,0,0,3,3.42
20,8,4,0,S01,P022,Snacks,29.1,0,0,1,3.48
20,8,4,0,S03,BREAD,Bakery,25.5,0,0,5,5.6
20,8,4,0,S01,P024,Health & Beauty,27.8,0,0,3,38.91
20,8,4,0,S03,P030,Stationery,29.8,0,0,3,4.14
20,8,4,0,S01,MILK,Dairy,30.9,0,0,4,6.16
20,8,4,0,S01,P015,Electronics,27.2,0,0,1,63.27
20,8,4,0,S02,P030,Stationery,32.5,0,0,2,3.1
20,8,4,0,S01,MILK,Dairy,35.4,0,0,1,1.78
20,8,4,0,S02,P006,Clothing,29.0,0,0,3,83.37
20,8,4,0,S03,P026,Health & Beauty,35.3,0,0,1,3.58
20,8,4,0,S01,P007,Clothing,25.9,0,0,4,270.08
20,8,4,0,S03,P020,Dairy,34.3,0,0,4,19.52
20,8,4,0,S03,COKE,Beverage,28.5,0,0,5,6.9
20,8,4,0,S01,P019,Dairy,25.9,0,0,3,3.78
20,8,4,0,S02,PEPSI,Beverage,28.5,0,0,1,1.52
20,8,4,0,S03,COKE,Beverage,35.7,0,0,4,5.76
20,8,4,0,S03,MILK,Dairy,25.1,0,0,5,7.95
20,8,4,0,S03,P031,Toys,32.4,0,0,4,33.64
20,8,4,0,S01,P018,Bakery,27.2,0,0,4,15.56
20,8,4,0,S01,P030,Stationery,29.8,0,0,5,7.85
20,8,4,0,S01,P030,Stationery,32.1,0,0,2,3.36
20,8,4,0,S01,P019,Dairy,31.0,0,0,5,6.55
20,8,4,0,S02,P012,Accessories,26.4,0,0,4,167.04
20,8,4,0,S02,BREAD,Bakery,34.3,0,0,5,5.65
20,8,4,0,S02,COKE,Beverage,28.4,0,0,5,8.6
20,8,4,0,S03,P030,Stationery,32.7,0,0,3,4.26
20,8,4,0,S03,BREAD,Bakery,28.4,0,0,5,6.1
